"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2014,"June 2014","Exports","Finland",301,4450,292201
2014,"July 2014","Exports","Finland",301,5650,311397
2014,"January 2014","Exports","Germany",301,45,4568
2014,"February 2014","Exports","Germany",301,83,8839
2014,"March 2014","Exports","Germany",301,56,6600
2014,"April 2014","Exports","Germany",301,48,5978
2014,"May 2014","Exports","Germany",301,47,5432
2014,"June 2014","Exports","Germany",301,64,6872
2014,"July 2014","Exports","Germany",301,33,3880
2014,"January 2014","Exports","Indonesia",301,2063,28055
2014,"February 2014","Exports","Indonesia",301,2761,54330
2014,"March 2014","Exports","Indonesia",301,3092,34948
2014,"April 2014","Exports","Indonesia",301,1225,9508
2014,"May 2014","Exports","Indonesia",301,2003,36132
2014,"June 2014","Exports","Indonesia",301,1387,27194
2014,"July 2014","Exports","Indonesia",301,850,5554
2014,"August 2014","Exports","Indonesia",301,1392,17908
2014,"September 2014","Exports","Indonesia",301,1391,17223
2014,"October 2014","Exports","Indonesia",301,1343,23417
2014,"January 2014","Imports","Kazakhstan",301,427,2530
2014,"February 2014","Imports","Kazakhstan",301,487,1820
2014,"March 2014","Imports","Kazakhstan",301,11991,111940
2014,"May 2014","Imports","Kazakhstan",301,2017,11212
2014,"June 2014","Imports","Kazakhstan",301,492,4283
2014,"July 2014","Imports","Kazakhstan",301,85,128
2014,"August 2014","Imports","Kazakhstan",301,4,1778
2014,"September 2014","Imports","Kazakhstan",301,1540,14885
2014,"October 2014","Imports","Kazakhstan",301,137755,93793
2014,"November 2014","Imports","Kazakhstan",301,730,17836
2014,"December 2014","Imports","Kazakhstan",301,559,12155
2014,"January 2014","Exports","Thailand",301,9404,100569
2014,"February 2014","Exports","Thailand",301,8677,99184
2014,"March 2014","Exports","Thailand",301,10731,102644
2014,"June 2014","Exports","Norway",301,231068,4026761
2014,"April 2014","Exports","United Kingdom",301,260,9367
2014,"May 2014","Exports","Norway",301,61200,1245328
2014,"July 2014","Exports","Norway",301,104800,1720710
2014,"August 2014","Exports","Norway",301,82120,1653101
2014,"September 2014","Exports","Norway",301,19993,308671
2014,"December 2014","Exports","United Kingdom",301,70,16428
2014,"April 2014","Exports","Thailand",301,11127,115974
2014,"May 2014","Exports","Thailand",301,5649,64943
2014,"June 2014","Exports","Thailand",301,6081,61666
2014,"July 2014","Exports","Thailand",301,7635,98484
2014,"August 2014","Exports","Thailand",301,7946,83093
2014,"September 2014","Exports","Thailand",301,13518,126460
2014,"October 2014","Exports","Thailand",301,9348,94572
2014,"November 2014","Exports","Thailand",301,7295,80273
2014,"December 2014","Exports","Thailand",301,6506,65015
2014,"August 2014","Exports","Peru",301,300,7048
2014,"July 2014","Exports","Tunisia",301,1320,12425
2014,"December 2014","Exports","Tunisia",301,330,4429
2014,"December 2014","Imports","China, Macao SAR",301,100,1377
2014,"September 2014","Exports","Peru",301,192,1432
2015,"November 2015","Imports","Azerbaijan",301,2000,2494
2015,"December 2015","Imports","Azerbaijan",301,3000,3269
2015,"January 2015","Exports","Armenia",301,2000,8596
2015,"April 2015","Exports","Armenia",301,5700,27471
2015,"May 2015","Exports","Armenia",301,8900,35061
2015,"June 2015","Exports","Armenia",301,11700,44806
2015,"July 2015","Exports","Armenia",301,6500,23384
2015,"August 2015","Exports","Armenia",301,4000,11535
2015,"September 2015","Exports","Armenia",301,7000,19971
2015,"October 2015","Imports","Armenia",301,10,123
2015,"October 2015","Exports","Armenia",301,3600,10810
2015,"November 2015","Exports","Armenia",301,6100,17694
2015,"December 2015","Exports","Armenia",301,8000,21788
2015,"January 2015","Exports","EU-28",301,359,81691
2015,"February 2015","Exports","EU-28",301,152,32954
2015,"March 2015","Exports","EU-28",301,152,36660
2015,"April 2015","Exports","EU-28",301,140,22163
2015,"July 2015","Exports","EU-28",301,7360,429539
2015,"December 2015","Exports","EU-28",301,346,69767
2015,"April 2015","Exports","Belarus",301,11700,125000
2015,"May 2015","Exports","Belarus",301,74640,179700
2015,"June 2015","Imports","Belarus",301,20,2900
2015,"June 2015","Exports","Belarus",301,107082,259300
2015,"July 2015","Imports","Belarus",301,1004,14100
2015,"July 2015","Exports","Belarus",301,10434,27800
2015,"August 2015","Imports","Belarus",301,3,300
2015,"August 2015","Exports","Belarus",301,5000,9400
2015,"September 2015","Imports","Belarus",301,33,17500
2015,"October 2015","Imports","Belarus",301,2,200
2015,"October 2015","Exports","Belarus",301,1500,4900
2015,"November 2015","Imports","Belarus",301,23,6500
2015,"November 2015","Exports","Belarus",301,4200,14000
2015,"December 2015","Exports","Belarus",301,1680,25400
2015,"July 2015","Exports","Finland",301,7360,429539
2015,"December 2015","Exports","Italy",301,6,8236
2015,"October 2015","Imports","Japan",301,34,1741
2015,"January 2015","Imports","Kazakhstan",301,249,427
2015,"February 2015","Imports","Kazakhstan",301,212,585
2015,"April 2015","Imports","Kazakhstan",301,1277,7497
2015,"May 2015","Imports","Kazakhstan",301,491,5802
2015,"May 2015","Exports","Kazakhstan",301,20000,3212
2015,"June 2015","Imports","Kazakhstan",301,326,4843
2015,"June 2015","Exports","Kazakhstan",301,6780,273118
2015,"July 2015","Imports","Kazakhstan",301,1,281
2015,"September 2015","Imports","Kazakhstan",301,1409,10730
2015,"November 2015","Exports","",301,212946,200570
2015,"August 2015","Exports","South Africa",301,27,3049
2015,"January 2015","Exports","United Kingdom",301,359,81593
2015,"March 2015","Exports","Thailand",301,10015,92214
2015,"January 2015","Exports","Thailand",301,6452,58607
2015,"February 2015","Exports","Thailand",301,6709,59479
2015,"March 2015","Exports","United Kingdom",301,152,36660
2015,"April 2015","Exports","United Kingdom",301,140,22163
2015,"February 2015","Exports","Malaysia",301,550,7837
2015,"September 2015","Exports","Peru",301,317,3621
2015,"June 2015","Exports","Norway",301,138804,2050806
2015,"June 2015","Exports","Turkey",301,250,31752
2015,"May 2015","Exports","Peru",301,250,3072
2015,"December 2015","Exports","United Kingdom",301,340,61559
2015,"February 2015","Exports","United Kingdom",301,152,32952
2015,"July 2015","Exports","South Africa",301,157,13441
2015,"December 2015","Exports","Malaysia",301,200,1721
2015,"October 2015","Exports","Turkey",301,250,33462
2015,"November 2015","Exports","Thailand",301,5705,52395
2015,"October 2015","Imports","Kazakhstan",301,1174,1593
2015,"November 2015","Imports","Kazakhstan",301,1362,39215
2015,"December 2015","Imports","Kazakhstan",301,19568,97769
2015,"May 2015","Exports","Norway",301,138967,2064638
2015,"November 2015","Exports","Rep. of Korea",301,160,2664
2015,"February 2015","Exports","Rep. of Korea",301,100,2300
2015,"August 2015","Exports","Thailand",301,8802,69876
2015,"June 2015","Exports","Thailand",301,4776,37706
2015,"July 2015","Exports","Thailand",301,4299,37740
2015,"October 2015","Exports","Thailand",301,5179,51293
2015,"December 2015","Exports","Thailand",301,6110,53950
2015,"July 2015","Exports","Norway",301,148575,2329068
2015,"September 2015","Exports","Thailand",301,7186,60362
2015,"May 2015","Exports","Thailand",301,5696,49007
2015,"April 2015","Exports","Thailand",301,6321,62994
2015,"November 2015","Exports","Peru",301,318,4234
2015,"April 2015","Exports","",301,260444,224124
2015,"February 2015","Exports","",301,242933,168663
2015,"May 2015","Exports","",301,229786,227964
2015,"January 2015","Exports","",301,204720,161592
2015,"August 2015","Exports","",301,256274,177233
2015,"July 2015","Exports","",301,142578,151181
2015,"March 2015","Exports","",301,380098,244877
2015,"October 2015","Exports","",301,205402,176686
2015,"September 2015","Exports","",301,240215,187774
2015,"June 2015","Exports","",301,129395,133029
2015,"December 2015","Exports","",301,242178,137961
2016,"February 2016","Imports","Azerbaijan",301,5000,4975
2016,"March 2016","Imports","Azerbaijan",301,5000,9834
2016,"April 2016","Imports","Azerbaijan",301,4000,4203
2016,"November 2016","Imports","Azerbaijan",301,2580,6263
2016,"December 2016","Imports","Azerbaijan",301,4524,10434
2016,"January 2016","Exports","Armenia",301,4800,12908
2016,"February 2016","Exports","Armenia",301,3200,8652
2016,"March 2016","Exports","Armenia",301,2600,7214
2016,"April 2016","Exports","Armenia",301,12700,45812
2016,"May 2016","Exports","Armenia",301,6760,20530
2016,"June 2016","Exports","Armenia",301,4920,15189
2016,"July 2016","Exports","Armenia",301,5770,21463
2016,"August 2016","Exports","Armenia",301,6650,21367
2016,"September 2016","Exports","Armenia",301,8828,30471
2016,"October 2016","Exports","Armenia",301,10300,37119
2016,"November 2016","Imports","Armenia",301,15,267
2016,"November 2016","Exports","Armenia",301,7810,28443
2016,"December 2016","Exports","Armenia",301,5100,20554
2016,"November 2016","Exports","Brazil",301,24,7723
2016,"January 2016","Exports","EU-28",301,240,51572
2016,"February 2016","Exports","EU-28",301,200,53786
2016,"May 2016","Exports","EU-28",301,18180,402031
2016,"June 2016","Exports","EU-28",301,22727,580645
2016,"July 2016","Exports","EU-28",301,27867,798788
2016,"August 2016","Exports","EU-28",301,3631,146755
2016,"September 2016","Exports","EU-28",301,158,112359
2016,"October 2016","Exports","EU-28",301,93,35874
2016,"November 2016","Exports","EU-28",301,21100,252602
2016,"December 2016","Exports","EU-28",301,235,123570
2016,"February 2016","Exports","Belarus",301,2000,7100
2016,"March 2016","Exports","Belarus",301,5600,19300
2016,"April 2016","Exports","Belarus",301,57548,94800
2016,"May 2016","Exports","Belarus",301,46560,96200
2016,"June 2016","Exports","Belarus",301,52058,272800
2016,"July 2016","Exports","Belarus",301,15162,55200
2016,"August 2016","Imports","Belarus",301,3,300
2016,"August 2016","Exports","Belarus",301,398775,26600
2016,"October 2016","Imports","Belarus",301,11,200
2016,"November 2016","Exports","Belarus",301,2700,29800
2016,"December 2016","Exports","Belarus",301,4000,72400
2016,"March 2016","Exports","Colombia",301,400,2169
2016,"May 2016","Exports","Colombia",301,320,1886
2016,"August 2016","Exports","Colombia",301,385,4598
2016,"December 2016","Exports","Colombia",301,759,6260
2016,"May 2016","Exports","Finland",301,18180,402031
2016,"June 2016","Exports","Finland",301,22717,579378
2016,"July 2016","Exports","Finland",301,4450,195368
2016,"August 2016","Exports","Finland",301,3600,143514
2016,"December 2016","Imports","Georgia",301,3,93
2016,"June 2016","Exports","Germany",301,10,1267
2016,"August 2016","Exports","Germany",301,31,3241
2016,"October 2016","Exports","Germany",301,28,2741
2016,"December 2016","Exports","Germany",301,38,3804
2016,"September 2016","Exports","Japan",301,4441,141436
2016,"January 2016","Exports","United Kingdom",301,240,51612
2016,"February 2016","Exports","United Kingdom",301,200,53758
2016,"October 2016","Exports","Netherlands",301,65,33133
2016,"July 2016","Exports","Netherlands",301,690,31049
2016,"November 2016","Exports","Netherlands",301,21100,252602
2016,"June 2016","Imports","Kazakhstan",301,12,741
2016,"December 2016","Exports","Netherlands",301,197,119766
2016,"September 2016","Exports","Thailand",301,2944,51892
2016,"February 2016","Imports","Kazakhstan",301,4000,2989
2016,"July 2016","Imports","Kazakhstan",301,3200,15605
2016,"September 2016","Exports","Netherlands",301,158,112359
2016,"October 2016","Exports","Thailand",301,4039,71827
2016,"February 2016","Exports","Peru",301,60,940
2016,"May 2016","Imports","Kazakhstan",301,17,2433
2016,"May 2016","Exports","Kazakhstan",301,20000,4757
2016,"April 2016","Imports","Kazakhstan",301,105,4240
2016,"November 2016","Imports","Kazakhstan",301,1810,2192
2016,"September 2016","Imports","Kazakhstan",301,23101,8401
2016,"February 2016","Exports","Thailand",301,5969,54483
2016,"January 2016","Exports","Thailand",301,4071,31109
2016,"April 2016","Exports","Thailand",301,2285,51140
2016,"June 2016","Exports","Thailand",301,1844,28958
2016,"May 2016","Exports","Thailand",301,2729,54410
2016,"July 2016","Exports","Thailand",301,1289,21358
2016,"March 2016","Exports","Thailand",301,5750,53764
2016,"December 2016","Exports","Thailand",301,2029,34620
2016,"August 2016","Exports","Thailand",301,2658,52095
2016,"November 2016","Exports","Thailand",301,2309,41999
2016,"October 2016","Exports","Peru",301,124,1283
2016,"November 2016","Exports","Peru",301,376,5995
2016,"June 2016","Exports","Peru",301,110,1056
2016,"January 2016","Exports","",301,134309,127031
2016,"June 2016","Exports","",301,119214,107515
2016,"September 2016","Exports","",301,212134,152079
2016,"August 2016","Exports","",301,217080,197665
2016,"December 2016","Exports","",301,153514,128377
2016,"July 2016","Exports","",301,90325,87515
2016,"May 2016","Exports","",301,205530,141627
2016,"October 2016","Exports","",301,281711,180224
2016,"February 2016","Exports","",301,221640,172390
2016,"April 2016","Exports","",301,207517,178611
2016,"November 2016","Exports","",301,176837,142600
2016,"March 2016","Exports","",301,232766,171376
2017,"March 2017","Imports","Azerbaijan",301,5040,16061
2017,"April 2017","Imports","Azerbaijan",301,2600,10239
2017,"October 2017","Imports","Azerbaijan",301,2350,3087
2017,"November 2017","Imports","Azerbaijan",301,2173,12594
2017,"December 2017","Imports","Azerbaijan",301,2134,15223
2017,"January 2017","Exports","Armenia",301,6420,25369
2017,"February 2017","Exports","Armenia",301,1930,7930
2017,"March 2017","Exports","Armenia",301,13508,58137
2017,"April 2017","Exports","Armenia",301,7160,29024
2017,"May 2017","Exports","Armenia",301,6450,24045
2017,"June 2017","Exports","Armenia",301,8440,36134
2017,"July 2017","Exports","Armenia",301,11460,50543
2017,"August 2017","Imports","Armenia",301,57,145
2017,"August 2017","Exports","Armenia",301,7780,32766
2017,"September 2017","Exports","Armenia",301,8570,25927
2017,"October 2017","Imports","Armenia",301,552,108
2017,"October 2017","Exports","Armenia",301,10145,40961
2017,"November 2017","Imports","Armenia",301,1631,310
2017,"November 2017","Exports","Armenia",301,7970,35307
2017,"December 2017","Imports","Armenia",301,1000,191
2017,"December 2017","Exports","Armenia",301,20900,93240
2017,"May 2017","Exports","Brazil",301,16,3314
2017,"January 2017","Exports","EU-28",301,40,2483
2017,"March 2017","Exports","EU-28",301,376,11345
2017,"May 2017","Exports","EU-28",301,3353,100494
2017,"June 2017","Exports","EU-28",301,26225,790277
2017,"July 2017","Exports","EU-28",301,3900,191929
2017,"August 2017","Exports","EU-28",301,4700,180843
2017,"September 2017","Exports","EU-28",301,1245,59686
2017,"December 2017","Exports","EU-28",301,239,10925
2017,"September 2017","Exports","Myanmar",301,390,125
2017,"January 2017","Imports","Belarus",301,3,200
2017,"February 2017","Imports","Belarus",301,3,200
